Source,Target,airline,aid,s,d,codeshare,stops,equipment
3797,3570,AA,24,JFK,PIT,Y,0,ER4
3797,3570,DL,2009,JFK,PIT,,0,CR9 752 ERJ
3797,3570,US,5265,JFK,PIT,,0,ER4
3797,3576,AA,24,JFK,MIA,,0,757763738
3797,3576,DL,2009,JFK,MIA,,0,73H M88 738 319
3797,3576,US,5265,JFK,MIA,,0,757738
3797,3577,AA,24,JFK,SEA,,0,738
3797,3577,AS,439,JFK,SEA,Y,0,738
3797,3577,B6,3029,JFK,SEA,,0,320
3797,3577,DL,2009,JFK,SEA,,0,752757
3797,3577,US,5265,JFK,SEA,,0,738
3797,3582,B6,3029,JFK,LGB,,0,320
3797,3585,AA,24,JFK,IND,Y,0,ER4
3797,3585,DL,2009,JFK,IND,,0,CR9
3797,3585,US,5265,JFK,IND,,0,ER4
3797,3608,DL,2009,JFK,RIC,,0,ERJ CR9
3797,3611,AA,24,JFK,ORF,Y,0,ER4
3797,3611,DL,2009,JFK,ORF,,0,ERJ
3797,3611,US,5265,JFK,ORF,,0,ER4
3797,3613,B6,3029,JFK,SAV,,0,320
3797,3613,DL,2009,JFK,SAV,,0,CR9 CR7
3797,3621,DL,2009,JFK,SAT,,0,73H
3797,3622,B6,3029,JFK,ROC,,0,E90
3797,3622,DL,2009,JFK,ROC,,0,CRJ ERJ CR9
3797,3626,AA,24,JFK,RDU,Y,0,ERD CR7
3797,3626,B6,3029,JFK,RDU,,0,E90
3797,3626,DL,2009,JFK,RDU,,0,CR7 CR9
3797,3626,US,5265,JFK,RDU,,0,ERD CR7
3797,3644,B6,3029,JFK,BUR,,0,320
3797,3645,DL,2009,JFK,DTW,,0,M88 CR9 73H 319
3797,3646,AA,24,JFK,TPA,Y,0,CR7
3797,3646,B6,3029,JFK,TPA,,0,320 E90
3797,3646,DL,2009,JFK,TPA,,0,M88 738 73H
3797,3646,US,5265,JFK,TPA,Y,0,CR7
3797,3670,AA,24,JFK,DFW,,0,738757
3797,3670,DL,2009,JFK,DFW,,0,CR9
3797,3670,US,5265,JFK,DFW,,0,738757
3797,3673,AA,24,JFK,AUS,,0,738
3797,3673,B6,3029,JFK,AUS,,0,320
3797,3673,DL,2009,JFK,AUS,,0,319
3797,3673,US,5265,JFK,AUS,,0,738
3797,3678,DL,2009,JFK,STL,,0,CR7 CR9
3797,3682,AF,137,JFK,ATL,Y,0,319738752
3797,3682,AM,321,JFK,ATL,Y,0,752319757738
3797,3682,AZ,596,JFK,ATL,Y,0,752 319 M88 738
3797,3682,DL,2009,JFK,ATL,,0,752 757 319 738 M88
3797,3682,KL,3090,JFK,ATL,Y,0,319 738 752 M88
3797,3682,SU,130,JFK,ATL,Y,0,752 319 738 757 M88
3797,3682,VS,5347,JFK,ATL,Y,0,752 319 738 757 M88
3797,3690,AA,24,JFK,BNA,Y,0,ER4
3797,3690,DL,2009,JFK,BNA,,0,CR9
3797,3690,US,5265,JFK,BNA,Y,0,ER4
3797,3711,B6,3029,JFK,BTV,,0,E90
3797,3712,B6,3029,JFK,JAX,,0,320
3797,3712,DL,2009,JFK,JAX,,0,CR9
3797,3714,B6,3029,JFK,IAD,,0,E90
3797,3714,DL,2009,JFK,IAD,,0,CR7 ERJ CRJ
3797,3714,UA,5209,JFK,IAD,Y,0,CRJ
3797,3720,B6,3029,JFK,PDX,,0,320
3797,3720,DL,2009,JFK,PDX,,0,752 73H
3797,3722,B6,3029,JFK,PBI,,0,E90 320
3797,3728,HA,2688,JFK,HNL,,0,332
3797,3731,AA,24,JFK,SAN,,0,738
3797,3731,AS,439,JFK,SAN,Y,0,757 73H
3797,3731,B6,3029,JFK,SAN,,0,320
3797,3731,DL,2009,JFK,SAN,,0,757 73H
3797,3731,QR,4091,JFK,SAN,Y,0,738
3797,3731,US,5265,JFK,SAN,,0,738
3797,3745,B6,3029,JFK,SYR,,0,E90
3797,3745,DL,2009,JFK,SYR,,0,ERJ
3797,3748,B6,3029,JFK,SJC,,0,320
3797,3751,B6,3029,JFK,DEN,,0,320
3797,3751,DL,2009,JFK,DEN,,0,73H
3797,3752,DL,2009,JFK,PHL,,0,ERJ CRJ 752
3797,3759,AA,24,JFK,CMH,Y,0,ER4 CR7
3797,3759,DL,2009,JFK,CMH,,0,ERJ CRJ
3797,3759,US,5265,JFK,CMH,,0,CR7
3797,3793,B6,3029,JFK,RSW,,0,320
3797,3806,B6,3029,JFK,CHS,,0,320
3797,3806,DL,2009,JFK,CHS,,0,ERJ CRJ
3797,3817,B6,3029,JFK,SMF,,0,320
3797,3820,B6,3029,JFK,BUF,,0,E90 320
3797,3820,DL,2009,JFK,BUF,,0,CR7 CR9
3797,3830,AA,24,JFK,ORD,,0,738
3797,3830,B6,3029,JFK,ORD,,0,320 E90
3797,3830,DL,2009,JFK,ORD,,0,CR9
3797,3830,QR,4091,JFK,ORD,Y,0,738
3797,3830,US,5265,JFK,ORD,,0,738
3797,3849,AA,24,JFK,BWI,Y,0,ER4
3797,3849,DL,2009,JFK,BWI,,0,ERJ
3797,3849,US,5265,JFK,BWI,Y,0,ER4
3797,3858,DL,2009,JFK,MSP,,0,CR9 319 M88
3797,3858,SY,4356,JFK,MSP,,0,73G 738
3797,3861,9E,3976,JFK,MSY,,0,CR9
3797,3861,AF,137,JFK,MSY,Y,0,CR9
3797,3861,AZ,596,JFK,MSY,Y,0,CR9
3797,3861,B6,3029,JFK,MSY,,0,E90 320
3797,3861,DL,2009,JFK,MSY,Y,0,CR9
3797,3861,EY,2222,JFK,MSY,Y,0,E90 320
3797,3861,JL,2987,JFK,MSY,Y,0,E90
3797,3861,KL,3090,JFK,MSY,Y,0,CR9
3797,3861,LH,3320,JFK,MSY,Y,0,E90
3797,3861,QR,4091,JFK,MSY,Y,0,E90
3797,3861,VS,5347,JFK,MSY,Y,0,CR9
3797,3862,B6,3029,JFK,PWM,,0,E90
3797,3876,AA,24,JFK,CLT,,0,321319
3797,3876,B6,3029,JFK,CLT,,0,E90
3797,3876,DL,2009,JFK,CLT,,0,ERJ
3797,3876,US,5265,JFK,CLT,,0,321319
3797,3877,AA,24,JFK,LAS,,0,738
3797,3877,B6,3029,JFK,LAS,,0,320
3797,3877,DL,2009,JFK,LAS,,0,73H 738 757
3797,3877,EY,2222,JFK,LAS,Y,0,738
3797,3877,HA,2688,JFK,LAS,Y,0,320
3797,3877,QR,4091,JFK,LAS,Y,0,738
3797,3877,US,5265,JFK,LAS,,0,738
3797,3877,VX,5331,JFK,LAS,,0,320
3797,3878,AA,24,JFK,MCO,,0,763757
3797,3878,B6,3029,JFK,MCO,,0,320 E90
3797,3878,DL,2009,JFK,MCO,,0,752 73H M88 738
3797,3878,US,5265,JFK,MCO,Y,0,763757
3797,3930,DL,2009,JFK,ICN,,0,77W 388
3797,3930,KE,3163,JFK,ICN,,0,77W 388
3797,3930,OZ,28,JFK,ICN,,0,77W
3797,3930,UA,5209,JFK,ICN,Y,0,77W
3797,3953,HY,5281,JFK,RIX,,0,763764
3797,3988,4M,3201,JFK,EZE,Y,0,777
3797,3988,AA,24,JFK,EZE,,0,777
3797,3988,AR,412,JFK,EZE,,0,330
3797,3992,CI,1756,JFK,KIX,,0,744
3797,4014,DL,2009,JFK,SDF,,0,CRJ ERJ
3797,4019,B6,3029,JFK,ABQ,,0,320
3797,4067,B6,3029,JFK,SRQ,,0,E90
3797,4069,AA,24,JFK,BDA,,0,738
3797,4069,B6,3029,JFK,BDA,,0,320
3797,4069,DL,2009,JFK,BDA,,0,73H
3797,4069,US,5265,JFK,BDA,,0,738
3797,4304,BW,1663,JFK,GEO,,0,767
3797,5810,B6,3029,JFK,AZS,,0,320
3804,3751,F9,2468,CYS,DEN,Y,0,BEH BE1
3804,3751,UA,5209,CYS,DEN,Y,0,BEH BE1
3804,3751,ZK,2607,CYS,DEN,,0,BEH BE1
3804,5777,F9,2468,CYS,WRL,Y,0,BEH BE1
3804,5777,UA,5209,CYS,WRL,Y,0,BEH BE1
3804,5777,ZK,2607,CYS,WRL,,0,BEH BE1
3805,3877,G4,35,SCK,LAS,,0,M80
3806,3448,B6,3029,CHS,BOS,,0,E90
3806,3448,DL,2009,CHS,BOS,Y,0,CR9
3806,3486,UA,5209,CHS,CLE,Y,0,ERJ
3806,3494,UA,5209,CHS,EWR,Y,0,ERJ
3806,3520,AA,24,CHS,DCA,Y,0,E70 CRJ E75
3806,3520,US,5265,CHS,DCA,Y,0,E70 CRJ E75
3806,3550,UA,5209,CHS,IAH,Y,0,ERJ CRJ
3806,3566,WN,4547,CHS,HOU,,0,73W
3806,3576,AA,24,CHS,MIA,Y,0,ER4
3806,3576,US,5265,CHS,MIA,,0,ER4
3806,3645,DL,2009,CHS,DTW,,0,ERJ
3806,3646,FL,1316,CHS,TPA,Y,0,73W
3806,3670,AA,24,CHS,DFW,Y,0,ER4 ERD
3806,3670,US,5265,CHS,DFW,Y,0,ER4 ERD
3806,3682,AF,137,CHS,ATL,Y,0,M88 73W 319
3806,3682,AS,439,CHS,ATL,Y,0,M88 73W 717 319
3806,3682,AZ,596,CHS,ATL,Y,0,M88
3806,3682,DL,2009,CHS,ATL,,0,M88 73W 717 319
3806,3682,KL,3090,CHS,ATL,Y,0,73W M88 319
3806,3682,VS,5347,CHS,ATL,Y,0,717 73W M88 319
3806,3690,WN,4547,CHS,BNA,,0,73C 73W
3806,3697,DL,2009,CHS,LGA,,0,CR7
3806,3714,UA,5209,CHS,IAD,Y,0,CRJ
3806,3747,FL,1316,CHS,MDW,Y,0,73W
3806,3747,WN,4547,CHS,MDW,,0,73W
3806,3752,AA,24,CHS,PHL,,0,CRJ
3806,3752,US,5265,CHS,PHL,Y,0,E75 CRJ
3806,3797,B6,3029,CHS,JFK,,0,320
3806,3797,DL,2009,CHS,JFK,,0,ERJ
3806,3830,UA,5209,CHS,ORD,Y,0,ERJ CRJ CR7
3806,3849,FL,1316,CHS,BWI,Y,0,73W 73C
3806,3849,WN,4547,CHS,BWI,,0,73W 73C
3806,3876,AA,24,CHS,CLT,,0,319 CR7 DH8
3806,3876,US,5265,CHS,CLT,,0,319 CR7 CRJ
3807,3462,AA,24,RNO,PHX,,0,319320
3807,3462,US,5265,RNO,PHX,,0,319320
3807,3462,WN,4547,RNO,PHX,,0,73W
3807,3469,UA,5209,RNO,SFO,Y,0,CR7 CRJ
3807,3484,AA,24,RNO,LAX,Y,0,CRJ
3807,3484,AS,439,RNO,LAX,Y,0,CRJ
3807,3484,UA,5209,RNO,LAX,Y,0,CR7
3807,3484,US,5265,RNO,LAX,Y,0,CRJ
3807,3484,WN,4547,RNO,LAX,,0,73W
3807,3536,DL,2009,RNO,SLC,,0,73H
3807,3577,AS,439,RNO,SEA,Y,0,DH4
3807,3577,WN,4547,RNO,SEA,,0,73W
3807,3670,AA,24,RNO,DFW,,0,M83 738
3807,3670,US,5265,RNO,DFW,,0,M83 738
3807,3720,AS,439,RNO,PDX,Y,0,DH4
3807,3720,WN,4547,RNO,PDX,,0,73W
3807,3731,WN,4547,RNO,SAN,,0,73W
3807,3747,FL,1316,RNO,MDW,Y,0,73W
3807,3747,WN,4547,RNO,MDW,,0,73W
3807,3748,AS,439,RNO,SJC,Y,0,DH4
3807,3751,FL,1316,RNO,DEN,Y,0,73W
3807,3751,UA,5209,RNO,DEN,,0,320
3807,3751,WN,4547,RNO,DEN,,0,73W 73H
3807,3830,AA,24,RNO,ORD,,0,738
3807,3830,US,5265,RNO,ORD,,0,738
3807,3877,G4,35,RNO,LAS,,0,M80
3807,3877,WN,4547,RNO,LAS,,0,73H 73W 738
3808,3492,AA,24,KTN,JNU,Y,0,734
3808,3492,AS,439,KTN,JNU,,0,734
3808,3577,AA,24,KTN,SEA,Y,0,734
3808,3577,AS,439,KTN,SEA,,0,734 73Q
3808,3577,KL,3090,KTN,SEA,Y,0,734
3808,3856,AS,439,KTN,SIT,,0,734
3808,3856,KL,3090,KTN,SIT,Y,0,737
3808,5969,AS,439,KTN,WRG,,0,73Q
3808,7144,3F,16262,KTN,CGA,,0,DHP
3808,7144,Z3,1266,KTN,CGA,,0,DHP
3808,7145,3F,16262,KTN,HYL,,0,DHP
3808,7145,Z3,1266,KTN,HYL,,0,DHP
3808,7146,3F,16262,KTN,MTM,,0,DHP
3808,7146,Z3,1266,KTN,MTM,,0,DHP
3808,7147,3F,16262,KTN,KTB,,0,DHP
3808,7205,I4,2917,KTN,KLW,,0,CNA
3811,1948,UP,1403,BHM,FPO,,0,734
3811,3502,FL,1316,BHM,DAL,Y,0,73W
3811,3502,WN,4547,BHM,DAL,,0,73W 73C
3811,3520,AA,24,BHM,DCA,,0,CRJ
3811,3520,US,5265,BHM,DCA,,0,CRJ
3811,3550,UA,5209,BHM,IAH,Y,0,ERJ CRJ
3811,3566,WN,4547,BHM,HOU,,0,73W
3811,3576,AA,24,BHM,MIA,Y,0,ER4
3811,3576,US,5265,BHM,MIA,,0,ER4
3811,3645,DL,2009,BHM,DTW,Y,0,CRJ
3811,3646,FL,1316,BHM,TPA,Y,0,73C
3811,3646,WN,4547,BHM,TPA,,0,73W 73C
3811,3670,AA,24,BHM,DFW,,0,M80 M83
3811,3670,US,5265,BHM,DFW,,0,M80 M83
3811,3682,AF,137,BHM,ATL,Y,0,M88
3811,3682,AS,439,BHM,ATL,Y,0,M88 320
3811,3682,AZ,596,BHM,ATL,Y,0,M88
3811,3682,DL,2009,BHM,ATL,,0,M88 320
3811,3682,KL,3090,BHM,ATL,Y,0,M88
3811,3682,VS,5347,BHM,ATL,Y,0,M88
3811,3697,DL,2009,BHM,LGA,Y,0,CR7 CR9
3811,3747,WN,4547,BHM,MDW,,0,73W
3811,3751,UA,5209,BHM,DEN,Y,0,ERJ
3811,3752,AA,24,BHM,PHL,,0,CRJ
3811,3752,US,5265,BHM,PHL,,0,CRJ
3811,3830,UA,5209,BHM,ORD,Y,0,ERJ CRJ
3811,3849,FL,1316,BHM,BWI,Y,0,73W
3811,3849,WN,4547,BHM,BWI,,0,73W
3811,3858,DL,2009,BHM,MSP,Y,0,CR7
3811,3876,AA,24,BHM,CLT,,0,CRJ CR7
3811,3876,US,5265,BHM,CLT,,0,CRJ CR7
3811,3877,FL,1316,BHM,LAS,Y,0,73W
3811,3877,WN,4547,BHM,LAS,,0,73W
3811,3878,DL,2009,BHM,MCO,Y,0,CR7
3811,3878,FL,1316,BHM,MCO,Y,0,73W
3811,3878,WN,4547,BHM,MCO,,0,73W
3816,3469,UA,5209,MOD,SFO,Y,0,EM2
3817,1804,AM,321,SMF,GDL,,0,738
3817,1804,DL,2009,SMF,GDL,Y,0,738
3817,1804,Y4,5325,SMF,GDL,,0,319320
3817,3456,AA,24,SMF,OGG,Y,0,737
3817,3456,AS,439,SMF,OGG,,0,73H
3817,3462,AA,24,SMF,PHX,,0,320319321
3817,3462,FL,1316,SMF,PHX,Y,0,73W
3817,3462,US,5265,SMF,PHX,,0,320319321
3817,3462,WN,4547,SMF,PHX,,0,733 73W 73C
3817,3469,UA,5209,SMF,SFO,Y,0,EM2
3817,3484,AA,24,SMF,LAX,Y,0,CRJ
3817,3484,AS,439,SMF,LAX,Y,0,CRJ
3817,3484,DL,2009,SMF,LAX,Y,0,CR7 CR9
3817,3484,FL,1316,SMF,LAX,Y,0,73W
3817,3484,UA,5209,SMF,LAX,Y,0,CR7 CRJ
3817,3484,US,5265,SMF,LAX,Y,0,CRJ
3817,3484,WN,4547,SMF,LAX,,0,73C 73W 733 73H 738
3817,3495,AS,439,SMF,BOI,Y,0,DH4
3817,3536,DL,2009,SMF,SLC,,0,73H 320 738
3817,3550,UA,5209,SMF,IAH,,0,320739738
3817,3577,AA,24,SMF,SEA,Y,0,737
3817,3577,AS,439,SMF,SEA,,0,73H
3817,3577,DL,2009,SMF,SEA,Y,0,73H
3817,3577,FL,1316,SMF,SEA,Y,0,73W
3817,3577,WN,4547,SMF,SEA,,0,73W 73C 733
3817,3582,B6,3029,SMF,LGB,,0,320
3817,3644,WN,4547,SMF,BUR,,0,73W
3817,3670,AA,24,SMF,DFW,,0,M83
3817,3670,US,5265,SMF,DFW,,0,M83
3817,3682,AF,137,SMF,ATL,Y,0,757
3817,3682,DL,2009,SMF,ATL,,0,757
3817,3682,KL,3090,SMF,ATL,Y,0,757
3817,3682,VS,5347,SMF,ATL,Y,0,757
3817,3714,UA,5209,SMF,IAD,,0,320
3817,3720,AS,439,SMF,PDX,Y,0,DH4
3817,3720,WN,4547,SMF,PDX,,0,73W 73C
3817,3728,HA,2688,SMF,HNL,,0,763
3817,3731,FL,1316,SMF,SAN,Y,0,73W
3817,3731,WN,4547,SMF,SAN,,0,73W 73H 73C 733
3817,3734,WN,4547,SMF,ONT,,0,733 73W 73C 73H
3817,3747,WN,4547,SMF,MDW,,0,73W
3817,3751,FL,1316,SMF,DEN,Y,0,73C 73H
3817,3751,UA,5209,SMF,DEN,,0,320739
3817,3751,WN,4547,SMF,DEN,,0,73W 733 73H
3817,3797,B6,3029,SMF,JFK,,0,320
3817,3830,UA,5209,SMF,ORD,,0,739319320
3817,3839,AS,439,SMF,PSP,Y,0,DH4
3817,3858,DL,2009,SMF,MSP,,0,320
3817,3867,FL,1316,SMF,SNA,Y,0,73W
3817,3867,WN,4547,SMF,SNA,,0,73W
3817,3876,AA,24,SMF,CLT,,0,321
3817,3876,US,5265,SMF,CLT,,0,321
3817,3877,FL,1316,SMF,LAS,Y,0,73W 73C
3817,3877,WN,4547,SMF,LAS,,0,73H 73W 733 73C 738
3817,4384,UA,5209,SMF,ACV,Y,0,EM2
3819,3469,UA,5209,COS,SFO,Y,0,CRJ
3819,3484,UA,5209,COS,LAX,Y,0,CRJ CR7
3819,3536,DL,2009,COS,SLC,Y,0,CRJ
3819,3550,UA,5209,COS,IAH,Y,0,CRJ ERJ
3819,3577,AS,439,COS,SEA,,0,CR7
3819,3670,AA,24,COS,DFW,,0,M80 M83
3819,3670,US,5265,COS,DFW,,0,M80 M83
3819,3682,DL,2009,COS,ATL,,0,738
3819,3682,KL,3090,COS,ATL,Y,0,738
3819,3714,UA,5209,COS,IAD,Y,0,CR7
3819,3751,UA,5209,COS,DEN,Y,0,CR7 CRJ DH4 ERJ
3819,3830,UA,5209,COS,ORD,Y,0,CR7 ERJ CRJ
3819,3877,G4,35,COS,LAS,,0,M80
3820,3448,AA,24,BUF,BOS,Y,0,CRJ
3820,3448,B6,3029,BUF,BOS,,0,E90
3820,3448,US,5265,BUF,BOS,Y,0,CRJ
3820,3462,WN,4547,BUF,PHX,,0,73W
3820,3486,UA,5209,BUF,CLE,,0,DH3
3820,3494,UA,5209,BUF,EWR,Y,0,DH3 DH4 ERJ DH2
3820,3520,AA,24,BUF,DCA,Y,0,E70 CRJ E75
3820,3520,US,5265,BUF,DCA,Y,0,E70 CRJ E75
3820,3533,FL,1316,BUF,FLL,Y,0,73W
3820,3533,WN,4547,BUF,FLL,,0,73W
3820,3645,DL,2009,BUF,DTW,,0,M88 319 320 M90 ERJ
3820,3646,WN,4547,BUF,TPA,,0,73W
3820,3682,AF,137,BUF,ATL,Y,0,M90 M88
3820,3682,AZ,596,BUF,ATL,Y,0,M90 M88
3820,3682,DL,2009,BUF,ATL,,0,M90 M88
3820,3682,KL,3090,BUF,ATL,Y,0,M90 M88
3820,3697,DL,2009,BUF,LGA,,0,CR7
3820,3714,UA,5209,BUF,IAD,Y,0,DH4 CR7 DH2 ERJ CRJ
3820,3747,FL,1316,BUF,MDW,Y,0,73W 738 73H
3820,3747,WN,4547,BUF,MDW,,0,738 73W 73H
3820,3752,AA,24,BUF,PHL,,0,DH3
3820,3752,US,5265,BUF,PHL,Y,0,CRJ E75 DH8 E70
3820,3797,B6,3029,BUF,JFK,,0,E90 320
3820,3797,DL,2009,BUF,JFK,Y,0,CR9 CR7
3820,3830,AA,24,BUF,ORD,Y,0,CR7 ER4 E75
3820,3830,UA,5209,BUF,ORD,,0,739738320
3820,3830,US,5265,BUF,ORD,,0,CR7
3820,3849,FL,1316,BUF,BWI,Y,0,73C 73W
3820,3849,WN,4547,BUF,BWI,,0,73W 733 73C
3820,3858,DL,2009,BUF,MSP,Y,0,E70 CR9
3820,3876,AA,24,BUF,CLT,,0,320319737
3820,3876,US,5265,BUF,CLT,,0,320319734
3820,3877,WN,4547,BUF,LAS,,0,73H 738
3820,3878,B6,3029,BUF,MCO,,0,320
3820,3878,FL,1316,BUF,MCO,Y,0,73C
3820,3878,WN,4547,BUF,MCO,,0,73C 73W
3824,3536,DL,2009,CDC,SLC,Y,0,CRJ
3825,146,AC,330,BDL,YUL,Y,0,BEH
3825,146,UA,5209,BDL,YUL,Y,0,BEH
3825,193,AC,330,BDL,YYZ,Y,0,BEH
3825,193,UA,5209,BDL,YYZ,Y,0,BEH
3825,2890,B6,3029,BDL,SJU,,0,320
3825,3484,AA,24,BDL,LAX,,0,738
3825,3484,AS,439,BDL,LAX,Y,0,738
3825,3484,US,5265,BDL,LAX,,0,738
3825,3488,DL,2009,BDL,CVG,Y,0,CRJ
3825,3520,AA,24,BDL,DCA,Y,0,E75 CRJ E70
3825,3520,US,5265,BDL,DCA,,0,CRJ
3825,3533,B6,3029,BDL,FLL,,0,320
3825,3533,WN,4547,BDL,FLL,,0,73W
3825,3570,AA,24,BDL,PIT,Y,0,ER4
3825,3570,US,5265,BDL,PIT,Y,0,ERJ
3825,3576,AA,24,BDL,MIA,,0,738
3825,3576,US,5265,BDL,MIA,,0,738
3825,3626,DL,2009,BDL,RDU,Y,0,CRJ CR9
3825,3645,DL,2009,BDL,DTW,,0,M88 319
3825,3646,B6,3029,BDL,TPA,,0,320
3825,3646,WN,4547,BDL,TPA,,0,73C 73W
3825,3670,AA,24,BDL,DFW,,0,738
3825,3670,US,5265,BDL,DFW,,0,738
3825,3682,AF,137,BDL,ATL,Y,0,M88
3825,3682,AM,321,BDL,ATL,Y,0,73W M88
3825,3682,AZ,596,BDL,ATL,Y,0,M88
3825,3682,DL,2009,BDL,ATL,,0,73W M88 757 320
3825,3682,FL,1316,BDL,ATL,,0,717
3825,3682,KL,3090,BDL,ATL,Y,0,M88 320 73W
3825,3682,WN,4547,BDL,ATL,Y,0,717
3825,3714,UA,5209,BDL,IAD,,0,738319320
3825,3722,B6,3029,BDL,PBI,,0,E90
3825,3747,FL,1316,BDL,MDW,Y,0,73W
3825,3747,WN,4547,BDL,MDW,,0,73W
3825,3751,WN,4547,BDL,DEN,,0,73W
3825,3752,AA,24,BDL,PHL,,0,319 DH3 E90
3825,3752,US,5265,BDL,PHL,,0,319 E90
3825,3793,WN,4547,BDL,RSW,,0,73W
3825,3830,AA,24,BDL,ORD,Y,0,E75 ER4
3825,3830,UA,5209,BDL,ORD,,0,738 73G 319
3825,3830,US,5265,BDL,ORD,,0,ER4 E75
3825,3849,FL,1316,BDL,BWI,Y,0,733
3825,3849,WN,4547,BDL,BWI,,0,738 73C 73W 733 73H
3825,3858,DL,2009,BDL,MSP,,0,319
3825,3876,AA,24,BDL,CLT,,0,320321319
3825,3876,US,5265,BDL,CLT,,0,320321319
3825,3877,WN,4547,BDL,LAS,,0,73W
3825,3878,B6,3029,BDL,MCO,,0,320
3825,3878,DL,2009,BDL,MCO,Y,0,CR9
3825,3878,FL,1316,BDL,MCO,Y,0,73C
3825,3878,WN,4547,BDL,MCO,,0,73W 738 73C
3826,1824,VW,1290,MFE,MEX,,0,CRJ
3826,1842,VW,1290,MFE,SLP,,0,ATR
3826,3550,UA,5209,MFE,IAH,Y,0,CRJ ERJ
3826,3670,AA,24,MFE,DFW,,0,M83 M80 319
3826,3670,US,5265,MFE,DFW,,0,M83 M80 319
3826,3877,G4,35,MFE,LAS,,0,757 M80
3829,3502,FL,1316,LBB,DAL,Y,0,735
3829,3502,WN,4547,LBB,DAL,,0,735 73W 73C
3829,3550,UA,5209,LBB,IAH,Y,0,ERJ
3829,3560,FL,1316,LBB,HRL,Y,0,735
3829,3670,AA,24,LBB,DFW,,0,M80 M83
3829,3670,US,5265,LBB,DFW,,0,M80 ER4
3829,3673,WN,4547,LBB,AUS,,0,735
3829,3751,UA,5209,LBB,DEN,Y,0,ERJ
3829,3877,FL,1316,LBB,LAS,Y,0,73C
3829,3877,WN,4547,LBB,LAS,,0,73W 73C
3830,49,AC,330,ORD,YEG,Y,0,E70 CR7
3830,49,UA,5209,ORD,YEG,Y,0,E70 CR7
3830,73,AC,330,ORD,YHZ,Y,0,ERJ
3830,73,UA,5209,ORD,YHZ,Y,0,ERJ
3830,79,AA,24,ORD,YKF,Y,0,ER4 ERD
3830,79,US,5265,ORD,YKF,,0,ER4
3830,100,AC,330,ORD,YOW,Y,0,ERJ E70
3830,100,UA,5209,ORD,YOW,Y,0,ERJ E70
3830,111,AC,330,ORD,YQB,Y,0,ERJ
3830,111,UA,5209,ORD,YQB,Y,0,ERJ
3830,120,AC,330,ORD,YQR,Y,0,CRJ
3830,120,UA,5209,ORD,YQR,Y,0,CRJ
3830,146,AA,24,ORD,YUL,Y,0,CRJ
3830,146,AC,330,ORD,YUL,,0,E75
3830,146,EY,2222,ORD,YUL,Y,0,CRJ
3830,146,UA,5209,ORD,YUL,Y,0,CR7 E75 ERJ E70 CRJ
3830,146,US,5265,ORD,YUL,,0,CRJ
3830,146,WS,5416,ORD,YUL,Y,0,CRJ
3830,156,AA,24,ORD,YVR,,0,737
3830,156,AC,330,ORD,YVR,Y,0,319320739737738
3830,156,DL,2009,ORD,YVR,Y,0,73W
3830,156,UA,5209,ORD,YVR,,0,319 320 739 73G 738
3830,156,WS,5416,ORD,YVR,,0,73W
3830,160,AC,330,ORD,YWG,Y,0,ERJ CRJ
3830,160,UA,5209,ORD,YWG,Y,0,ERJ CRJ
3830,166,UA,5209,ORD,YXE,Y,0,ERJ
3830,174,AC,330,ORD,YXU,Y,0,CRJ
3830,174,UA,5209,ORD,YXU,Y,0,CRJ
3830,178,AA,24,ORD,YYC,,0,737
3830,178,AC,330,ORD,YYC,Y,0,CR7 737
3830,178,DL,2009,ORD,YYC,Y,0,73W
3830,178,UA,5209,ORD,YYC,,0,73G
3830,178,WS,5416,ORD,YYC,,0,73W
3830,193,AA,24,ORD,YYZ,Y,0,CR7 E75 ER4
3830,193,AC,330,ORD,YYZ,,0,E75
3830,193,EY,2222,ORD,YYZ,Y,0,EMJ
3830,193,UA,5209,ORD,YYZ,,0,320 73G 319
3830,193,US,5265,ORD,YYZ,,0,ER4 CR7
3830,193,WS,5416,ORD,YYZ,Y,0,CR7 E75 ER4
3830,302,SN,1531,ORD,BRU,Y,0,777
3830,302,UA,5209,ORD,BRU,,0,777
3830,340,LH,3320,ORD,FRA,,0,74H 744
3830,340,UA,5209,ORD,FRA,,0,777744
3830,345,AA,24,ORD,DUS,,0,763
3830,345,AB,214,ORD,DUS,Y,0,763
3830,345,AY,2350,ORD,DUS,,0,763
3830,345,BA,1355,ORD,DUS,Y,0,763
3830,345,IB,2822,ORD,DUS,Y,0,763
3830,345,LH,3320,ORD,DUS,,0,343
3830,345,UA,5209,ORD,DUS,Y,0,343
3830,345,US,5265,ORD,DUS,,0,763
3830,346,LH,3320,ORD,MUC,,0,346
3830,346,UA,5209,ORD,MUC,,0,763777
3830,351,AA,24,ORD,TXL,Y,0,330
3830,351,AB,214,ORD,TXL,,0,332
3830,478,AA,24,ORD,MAN,,0,763
3830,478,AY,2350,ORD,MAN,Y,0,763
3830,478,BA,1355,ORD,MAN,Y,0,763
3830,478,IB,2822,ORD,MAN,Y,0,763
3830,478,US,5265,ORD,MAN,,0,763
3830,507,AA,24,ORD,LHR,,0,763777
3830,507,AY,2350,ORD,LHR,,0,763777744
3830,507,BA,1355,ORD,LHR,,0,744777
3830,507,DL,2009,ORD,LHR,Y,0,343
3830,507,IB,2822,ORD,LHR,Y,0,763777744
